timestamp,wei
1661644800,26000000000000000000
1662422400,410000000000000000000
1662681600,388000000000000000000
1663113600,330000000000000000000
1663286400,600000000000000000000
1663977600,575000000000000000000
1664409600,625000000000000000000
1664928000,445000000000000000000
1665619200,498000000000000000000
1666310400,425000000000000000000
1667260800,348000000000000000000
1668384000,267000000000000000000
1669161600,233000000000000000000
1670371200,269000000000000000000
1672790400,305000000000000000000
1674172800,420000000000000000000
1675382400,530000000000000000000
1677801600,1950000000000000000000
1679443200,3400000000000000000000
1681257600,4070000000000000000000
1681862400,4000000000000000000000
1682626657,3835728332519531250000
1682689265,3852000000000000000000
1682768734,3864000000000000000000
1682853859,3792000000000000000000
1682935977,3760000000000000000000
1683048981,3964000000000000000000
1683104570,3968000000000000000000
1683188518,3976000000000000000000
1683357373,3728000000000000000000
1683545432,4094000000000000000000
