timestamp,wei
1661644800,200000000000000000
1662422400,0
1662681600,100000000000000000
1663113600,1600000000000000000
1663286400,1600000000000000000
1663977600,1600000000000000000
1664409600,1500000000000000000
1664928000,400000000000000000
1665619200,1500000000000000000
1666310400,1700000000000000000
1667260800,10000000000000000
1668384000,260000000000000000
1669161600,200000000000000000
1670371200,200000000000000000
1672790400,210000000000000000
1674172800,300000000000000000
1675382400,200000000000000000
1677801600,200000000000000000
1679443200,250000000000000000
1681257600,0
1681862400,0
