timestamp,wei
1661644800,1800000000000000000
1662422400,2000000000000000000
1662681600,1800000000000000000
1663113600,14000000000000000
1663286400,0
1663977600,350000000000000000
1664409600,400000000000000000
1664928000,400000000000000000
1665619200,300000000000000000
1666310400,400000000000000000
1667260800,200000000000000000
1668384000,300000000000000000
1669161600,400000000000000000
1670371200,300000000000000000
1672790400,250000000000000000
1674172800,300000000000000000
1675382400,200000000000000000
1677801600,200000000000000000
1679443200,250000000000000000
1681257600,0
1681862400,0
