timestamp,wei
1705975500,289491234702762986323
1706009767,86305384347079943862
1706048699,199530525969114120824
1706104904,296185420471664785973
1706134691,234855587312119229561
1706178011,125179176572797169337
1706221069,387779975069463836393
1706265642,89069330486510906385
1706307705,128668894671530293447
1706438502,371622969062877761579
1706523535,111205586761984365458
1706613284,155322565300777632011
1706653231,78163713872709668558
1706783159,68952924299558238080
1706827149,194973602626546680465
1706868929,121353079912385428421
1706913291,112944658552416641914
1707011460,210660719657593229788
1707052456,104631156296748021024
1707417754,101327024948100901919
1707527214,246099385712929360189
1707864994,102277380868901617164
1707905751,19617116075296696722
1707952914,112443117889046496627
1708302764,1558416255907616703
1708554269,223607008522763042130
1708598499,270913324819802828132
1708653184,220247056714159039204
1708770911,226266711858357813248
1708813611,193985312856215206511
1708856536,159616122805435309807
1708900411,142195595413027347042
1708944266,135186948228239336473
1709072171,148577133061623586
1709188658,145191658499018330
1709257720,162957365884592160295
1709357703,11993063203213477997
1709540917,111649512777811867431
1709568551,28640895779013415899
1709659247,171632078899066119523
